Timestamp, Slab Core Average Heat Flux [W/m2], Slab Core Average Temperature [K], Slab Core Average Effective Temperature [C], Slab Core Total Heat Transfer Rate [W], Slab Perimeter Average Heat Flux [W/m2], Slab Perimeter Average Temperature [K], Slab Perimeter Average Effective Temperature [C], Slab Perimeter Total Heat Transfer Rate [W], Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W]
2015-Jan-05 01:00:00, 1.8584765183967675, 295.01231965464478, 21.671591155383055, 684.19564033583276, 14.134375503526917, 292.86723341082643, 18.266675278343271, 392.90241508119874, 2.7203134089793344, 294.86172258141676, 1077.0980554170314
2015-Jan-05 02:00:00, 1.8574930713609692, 295.01250921698642, 21.671881645218491, 683.83358562718638, 14.012676696571306, 292.88781337359961, 18.299744734840395, 389.51947431006749, 2.7108550673093537, 294.86334366411603, 1073.3530599372539
2015-Jan-05 03:00:00, 1.8564609305369468, 295.01270808475419, 21.672186437741512, 683.45360436564317, 13.902045144496713, 292.90651779540951, 18.329802859368275, 386.44417721021028, 2.7021284337303579, 294.86484172546409, 1069.8977815758535
2015-Jan-05 04:00:00, 1.8553824221286579, 295.01291581134512, 21.672504847619592, 683.05655294007374, 13.802907465246887, 292.9232735418891, 18.356732735354718, 383.68838275766569, 2.6941656221037431, 294.86621121576974, 1066.7449356977395
2015-Jan-05 05:00:00, 1.8542608471988704, 295.01313176355143, 21.672835902869213, 682.64364663231333, 13.715189178206348, 292.93809269118373, 18.38055408461225, 381.25002056639562, 2.6869644727826536, 294.86745239423328, 1063.893667198709
2015-Jan-05 06:00:00, 1.8531003032404401, 295.01335515577978, 21.673178397386653, 682.21639392886721, 13.638317969527083, 292.95107212888189, 18.401422527160747, 379.11318165669229, 2.6804886159541859, 294.86857133232576, 1061.3295755855595
2015-Jan-05 07:00:00, 1.8519054804282473, 295.01358508910869, 21.673530950915247, 681.77652151133395, 13.571296864518766, 292.96238117799862, 18.419609701801566, 377.25015247562891, 2.674672419307357, 294.8695790816592, 1059.0266739869628
2015-Jan-05 08:00:00, 1.8506814420668283, 295.01382059336032, 21.673892073649245, 681.32589342849474, 13.512737658650696, 292.97225598328492, 18.435494219528486, 375.6223442003315, 2.6694231309381937, 294.87049131885243, 1056.9482376288263
2015-Jan-05 09:00:00, 1.8494333983561746, 295.01406067044002, 21.674260232790559, 680.86642780849627, 13.46091135761975, 292.98099094806315, 18.449547923887227, 374.18169485330498, 2.6646242101738262, 294.87132778464542, 1055.0481226618012
2015-Jan-05 10:00:00, 1.8481664805470694, 295.01430433758856, 21.674633918978884, 680.40001371443964, 13.413741709493083, 292.98893986777853, 18.462337688299286, 372.87048951120312, 2.660134663503563, 294.87211240369663, 1053.2705032256426
